PassengerId,Pclass,SibSp,Parch,Cabin,Age_Bins,Fare_bins,Num_family,Sex_0,Sex_1,Embarked_0,Embarked_1,Embarked_2,Title_0,Title_1,Title_2,Title_3,Title_4,Title_5,Title_6,Title_7,Title_8
313,1,1,1,7,1,1,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
314,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
315,1,1,1,7,3,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
316,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
317,1,1,0,7,1,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
318,1,0,0,7,4,1,0,False,True,False,False,True,True,False,False,False,False,False,False,False,False
319,0,0,2,2,2,5,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
320,0,1,1,4,2,3,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False
321,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
322,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
323,1,0,0,7,1,1,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
324,1,1,1,7,1,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
325,2,6,2,7,1,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
326,0,0,0,2,2,4,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
327,2,0,0,7,5,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
328,1,0,0,3,2,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
329,2,1,1,7,2,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
330,0,0,1,1,0,3,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
331,2,2,0,7,1,0,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False
332,0,0,0,2,3,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
333,0,0,1,2,2,6,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
334,2,2,0,7,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
335,0,1,0,7,2,7,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
336,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
337,0,1,0,2,1,4,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
338,0,0,0,4,3,3,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
339,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
340,0,0,0,7,3,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
341,1,1,1,5,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
342,0,3,2,2,1,5,6,True,False,False,False,True,False,False,False,False,True,False,False,False,False
343,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
344,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
345,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
346,1,0,0,5,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
347,1,0,0,7,2,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
348,2,1,0,7,1,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
349,2,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
350,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
351,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
352,0,0,0,2,2,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
353,2,1,1,7,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
354,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
355,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
356,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
357,0,0,1,4,1,3,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
358,1,0,0,7,2,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
359,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
360,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
361,2,1,4,7,2,0,6,False,True,False,False,True,False,False,True,False,False,False,False,False,False
362,1,1,0,7,1,1,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
363,2,0,1,7,3,0,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
364,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
365,2,1,0,7,1,0,2,False,True,False,True,False,False,False,True,False,False,False,False,False,False
366,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
367,0,1,0,3,4,4,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
368,2,0,0,7,1,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
369,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
370,0,0,0,1,1,4,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
371,0,1,0,4,1,3,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
372,2,1,0,7,0,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
373,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
374,0,0,0,7,1,4,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
375,2,3,1,7,7,0,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False
376,0,1,0,7,2,5,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
377,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
378,0,0,2,2,1,5,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
379,2,0,0,7,0,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
380,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
381,0,0,0,7,3,5,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
382,2,0,2,7,7,0,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False
383,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
384,0,1,0,7,2,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
385,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
386,1,0,0,7,0,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
387,2,5,2,7,7,0,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False
388,1,0,0,7,2,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
389,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
390,1,0,0,7,0,1,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
391,0,1,2,1,2,3,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False
392,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
393,2,2,0,7,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
394,0,1,0,3,1,4,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
395,2,0,2,6,1,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
396,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
397,2,0,0,7,2,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
398,1,0,0,7,3,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
399,1,0,0,7,1,1,0,False,True,False,False,True,True,False,False,False,False,False,False,False,False
400,1,0,0,7,1,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
401,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
402,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
403,2,1,0,7,1,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
404,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
405,2,0,0,7,0,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
406,1,1,0,7,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
407,2,0,0,7,4,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
408,1,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
409,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
410,2,3,1,7,1,0,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False
411,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
412,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
413,0,1,0,2,2,3,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False
414,1,0,0,7,1,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
415,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
416,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
417,1,1,1,7,2,1,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
418,1,0,2,7,0,1,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
419,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
420,2,0,2,7,7,0,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
421,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
422,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
423,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
424,2,1,1,7,1,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
425,2,1,1,7,0,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
426,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
427,1,1,0,7,1,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
428,1,0,0,7,0,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
429,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
430,2,0,0,4,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
431,0,0,0,2,1,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
432,2,1,0,7,1,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
433,1,1,0,7,3,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
434,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
435,0,1,0,4,3,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
436,0,1,2,1,0,3,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False
437,2,2,2,7,1,0,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False
438,1,2,3,7,1,0,6,True,False,False,False,True,False,False,False,True,False,False,False,False,False
439,0,1,4,2,5,5,6,False,True,False,False,True,False,False,True,False,False,False,False,False,False
440,1,0,0,7,2,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
441,1,1,1,7,3,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
442,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
443,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
444,1,0,0,7,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
445,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
446,0,0,2,0,7,3,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
447,1,0,1,7,0,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
448,0,0,0,7,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
449,2,2,1,7,7,0,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False
450,0,0,0,2,4,4,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
451,1,1,2,7,2,0,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False
452,2,1,0,7,1,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
453,0,0,0,2,1,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
454,0,1,0,2,3,5,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
455,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
456,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
457,0,0,0,4,5,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
458,0,1,0,3,2,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
459,1,0,0,7,3,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
460,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
461,0,0,0,4,3,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
462,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
463,0,0,0,4,3,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
464,1,0,0,7,3,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
465,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
466,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
467,1,0,0,7,1,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
468,0,0,0,7,4,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
469,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
470,2,2,1,7,7,0,4,True,False,True,False,False,False,False,False,False,True,False,False,False,False
471,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
472,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
473,1,1,2,7,2,0,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
474,1,0,0,3,1,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False
475,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
476,0,0,0,0,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
477,1,1,0,7,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
478,2,1,0,7,1,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
479,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
480,2,0,1,7,7,0,2,True,False,False,False,True,False,False,False,False,True,False,False,False,False
481,2,5,2,7,7,0,8,False,True,False,False,True,False,False,False,False,False,True,False,False,False
482,1,0,0,7,1,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
483,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
484,2,0,0,7,5,0,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
485,0,1,0,1,1,5,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
486,2,3,1,7,1,0,5,True,False,False,False,True,False,False,False,False,True,False,False,False,False
487,0,1,0,2,2,5,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
488,0,0,0,1,4,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
489,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
490,2,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
491,2,1,0,7,1,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
492,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
493,0,0,0,2,4,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
494,0,0,0,7,6,5,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
495,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
496,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
497,0,1,0,3,4,4,2,True,False,True,False,False,False,False,False,False,True,False,False,False,False
498,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
499,0,1,2,2,1,3,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
500,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
501,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
502,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
503,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
504,2,0,0,7,2,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
505,0,0,0,1,0,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
506,0,1,0,2,0,4,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
507,1,0,2,7,2,0,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
508,0,0,0,7,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
509,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
510,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
511,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
512,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
513,0,0,0,4,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
514,0,1,0,7,4,3,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
515,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
516,0,0,0,3,3,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
517,1,0,0,5,2,1,0,True,False,False,False,True,False,False,False,True,False,False,False,False,False
518,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
519,1,1,0,7,2,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
520,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
521,0,0,0,1,1,3,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
522,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
523,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
524,0,0,1,1,3,3,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
525,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
526,2,0,0,7,3,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
527,1,0,0,7,3,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
528,0,0,0,2,2,6,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
529,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
530,1,2,1,7,1,1,4,False,True,False,False,True,False,False,True,False,False,False,False,False,False
531,1,1,1,7,7,0,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
532,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
533,2,1,1,7,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
534,2,0,2,7,1,0,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False
535,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
536,1,0,2,7,7,0,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
537,0,0,0,1,3,3,0,False,True,False,False,True,False,True,False,False,False,False,False,False,False
538,0,0,0,7,1,4,0,True,False,True,False,False,False,False,False,False,True,False,False,False,False
539,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
540,0,0,2,1,1,5,3,True,False,True,False,False,False,False,False,False,True,False,False,False,False
541,0,0,2,1,2,4,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
542,2,4,2,7,7,0,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False
543,2,4,2,7,0,0,7,True,False,False,False,True,False,False,False,False,True,False,False,False,False
544,1,1,0,7,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
545,0,1,0,2,3,4,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
546,0,0,0,7,5,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
547,1,1,0,7,0,1,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
548,1,0,0,7,1,1,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
549,2,1,1,7,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
550,1,1,1,7,7,0,3,False,True,False,False,True,False,False,False,False,False,True,False,False,False
551,0,0,2,2,0,3,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
552,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
553,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
554,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
555,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
556,0,0,0,7,5,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
557,0,1,0,0,3,4,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False
558,0,0,0,7,2,5,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
559,0,1,1,4,2,3,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
560,2,1,0,7,2,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
561,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
562,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
563,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
564,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
565,2,0,0,7,1,0,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
566,2,2,0,7,1,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
567,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
568,2,0,4,7,1,0,5,True,False,False,False,True,False,False,False,True,False,False,False,False,False
569,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
570,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
571,1,0,0,7,5,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
572,0,2,0,2,4,3,3,True,False,False,False,True,False,False,False,True,False,False,False,False,False
573,0,0,0,4,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
574,2,0,0,7,1,0,0,True,False,False,True,False,False,False,False,False,True,False,False,False,False
575,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
576,2,0,0,7,0,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
577,1,0,0,7,2,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
578,0,1,0,4,2,3,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
579,2,1,0,7,1,0,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
580,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
581,1,1,1,7,1,1,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
582,0,1,1,2,2,3,3,True,False,True,False,False,False,False,False,True,False,False,False,False,False
583,1,0,0,7,4,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
584,0,0,0,0,2,5,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
585,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
586,0,0,2,4,0,3,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False
587,1,0,0,7,3,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
588,0,1,1,1,4,4,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
589,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
590,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
591,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
592,0,1,0,3,4,4,2,True,False,True,False,False,False,False,False,True,False,False,False,False,False
593,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
594,2,0,2,7,1,0,3,True,False,False,True,False,False,False,False,False,True,False,False,False,False
595,1,1,0,7,2,1,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
596,2,1,1,7,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
597,1,0,0,7,1,1,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
598,2,0,0,7,3,9,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
599,2,0,0,7,1,0,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
600,0,1,0,0,3,3,2,False,True,True,False,False,False,False,False,False,False,False,False,True,False
601,1,2,1,7,1,1,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False
602,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
603,0,0,0,7,2,3,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
604,2,0,0,7,3,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
605,0,0,0,7,2,3,0,False,True,True,False,False,False,False,True,False,False,False,False,False,False
606,2,1,0,7,2,0,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
607,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
608,0,0,0,7,1,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
609,1,1,2,7,1,1,4,True,False,True,False,False,False,False,False,True,False,False,False,False,False
610,0,0,0,2,2,6,0,True,False,False,False,True,False,False,False,False,True,False,False,False,False
611,2,1,5,7,2,0,7,True,False,False,False,True,False,False,False,True,False,False,False,False,False
612,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
613,2,1,0,7,1,0,2,True,False,False,True,False,False,False,False,False,True,False,False,False,False
614,2,0,0,7,1,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False
615,2,0,0,7,2,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
616,1,1,2,7,1,1,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False
617,2,1,1,7,2,0,3,False,True,False,False,True,False,False,True,False,False,False,False,False,False
618,2,1,0,7,1,0,2,True,False,False,False,True,False,False,False,True,False,False,False,False,False
619,1,2,1,5,7,0,4,True,False,False,False,True,False,False,False,False,True,False,False,False,False
620,1,0,0,7,1,1,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
621,2,1,0,7,1,0,2,False,True,True,False,False,False,False,True,False,False,False,False,False,False
622,0,1,0,3,3,3,2,False,True,False,False,True,False,False,True,False,False,False,False,False,False
623,2,1,1,7,0,0,3,False,True,True,False,False,False,False,True,False,False,False,False,False,False
624,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
625,2,0,0,7,1,0,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
626,0,0,0,3,5,4,0,False,True,False,False,True,False,False,True,False,False,False,False,False,False
627,1,0,0,7,4,1,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
